spff,dzien,znak,qsos
SPFF-0506,20220115,sp5du/p,254
SPFF-0506,20200617,sp5du/p,112
SPFF-0506,20200617,sp5ejg/p,107
SPFF-0506,20190612,so5cal/p,57
SPFF-0506,20170829,sp7mjx/p,117
SPFF-0506,20170423,sn0wff,104
SPFF-0506,20170213,sp5uud/p,157
SPFF-0506,20170213,sp5zim/p,116
SPFF-0506,20151220,sp5xo/p,35
SPFF-0506,20150411,sp5es,72
SPFF-0506,20150410,sp5es,35
SPFF-0506,20140209,sq8jcb/p,111
SPFF-0506,20130225,sp5es,54
SPFF-0506,20120618,sp5pb/p,130
SPFF-0506,20110722,sp5kcr,102
SPFF-0506,20110721,sp5kcr,31
SPFF-0506,20110716,sp5kcr,144
SPFF-0506,20110715,sp5kcr,147
SPFF-0506,20110713,sp5kcr,259
SPFF-0506,20110709,sp5kcr,121
SPFF-0506,20110128,sq5sdd/m,12
SPFF-0506,20110128,sq5stn/m,116
SPFF-0506,20110126,sq5sdd/m,22
SPFF-0506,20110126,sq5stn/m,181
SPFF-0507,20230318,sq8hnb/p,58
SPFF-0507,20230301,sq8hnb/p,47
SPFF-0507,20210612,sq7woj/p,116
SPFF-0507,20210313,sq7m,13
SPFF-0507,20210313,sq7m/p,79
SPFF-0507,20201130,sq7m/p,24
SPFF-0507,20200707,sp7kmx/p,89
SPFF-0507,20200618,sp7kmx/p,39
SPFF-0507,20190630,sp7kmx/p,38
SPFF-0507,20190422,sq7woj/p,116
SPFF-0507,20181229,sp2sv,143
SPFF-0507,20180817,sq7woj/p,74
SPFF-0507,20180724,sp7kmx/p,125
SPFF-0507,20180612,sq7woj/p,91
SPFF-0507,20171220,sq7m/p,66
SPFF-0507,20171215,3z560sc,74
SPFF-0507,20171215,sq7m/p,3
SPFF-0507,20171208,sq7m/p,41
SPFF-0507,20170217,sp5uud/p,107
SPFF-0507,20170217,sp5zim/p,48
SPFF-0507,20160629,sn30bpk/p,104
SPFF-0507,20151216,sp5es,69
SPFF-0507,20150608,sp0cff/p,113
SPFF-0507,20150430,sp7pcz/p,144
SPFF-0507,20140522,sp7mjx/7,87
SPFF-0507,20120512,sp5fhf/p,247
SPFF-0507,20120427,sp7mjx/7,18
SPFF-0507,20120309,sp5es,49
SPFF-0507,20110812,sp7mjx/7,1
SPFF-0507,20110511,sp7mjx/7,8
SPFF-0507,20110410,sp5ixs/p,56
SPFF-0508,20240315,sq8hnb/p,165
SPFF-0508,20210626,sq7rf,15
SPFF-0508,20210511,sq7rf,91
SPFF-0508,20191017,sq7woj/p,96
SPFF-0508,20190901,sq7woj/p,124
SPFF-0508,20190604,sq7woj/p,48
SPFF-0508,20190526,sq7woj/p,65
SPFF-0508,20190519,sq7woj/p,115
SPFF-0508,20190414,sq7woj/p,132
SPFF-0508,20190331,sq7woj/p,102
SPFF-0508,20181106,3z5a,109
SPFF-0508,20180728,sq7woj/p,36
SPFF-0508,20180727,sq7woj/p,72
SPFF-0508,20180430,sq7m/p,103
SPFF-0508,20170217,sp5uud/p,114
SPFF-0508,20170217,sp5zim/p,111
SPFF-0508,20150824,sp7pcz/p,125
SPFF-0508,20150612,sp0cff/p,123
SPFF-0508,20150516,sp7pcz/p,136
SPFF-0508,20140611,sp7mjx/7,56
SPFF-0508,20120513,sp5fhf/p,285
SPFF-0508,20110501,sp5bhy/p,140
SPFF-0508,20110501,sp5ixs/p,151
SPFF-0508,20110501,sp7mjx,74
SPFF-0509,20220909,sp5du/p,107
SPFF-0509,20220909,sp5xty/p,106
SPFF-0509,20220429,sq8hnb/p,132
SPFF-0509,20210501,sq7woj/p,21
SPFF-0509,20210425,sq7m/p,16
SPFF-0509,20200801,sq7woj/p,61
SPFF-0509,20200518,sp7mjx/p,27
SPFF-0509,20191120,sq7woj/p,46
SPFF-0509,20191102,sq9lom/p,107
SPFF-0509,20190830,sq7woj/p,59
SPFF-0509,20190824,sq7woj/p,84
SPFF-0509,20190602,sq7woj/p,159
SPFF-0509,20190429,sp7kmx/p,74
SPFF-0509,20190421,sq7woj/p,135
SPFF-0509,20181229,sp2sv,127
SPFF-0509,20181229,sp2ymx,64
SPFF-0509,20180814,sp7kmx/p,101
SPFF-0509,20180804,sp7kmx/p,107
SPFF-0509,20180804,sq7woj/p,30
SPFF-0509,20180505,sq7woj/p,146
SPFF-0509,20171221,3z560sc,74
SPFF-0509,20171221,sq7m/p,68
SPFF-0509,20170703,3z560sc,87
SPFF-0509,20170703,sq7m/p,34
SPFF-0509,20170630,3z560sc,15
SPFF-0509,20170630,sq7m/p,90
SPFF-0509,20170610,3z560sc,107
SPFF-0509,20170610,sq7m,37
SPFF-0509,20170525,sp0cff/p,93
SPFF-0509,20170216,sp5uud/p,127
SPFF-0509,20170216,sp5zim/p,102
SPFF-0509,20160831,hf30blp/p,95
SPFF-0509,20160830,hf30blp/p,79
SPFF-0509,20160514,sp7wlu/p,115
SPFF-0509,20160312,sp9yff/p,31
SPFF-0509,20150721,sp7pcz/p,112
SPFF-0509,20150603,sp9yff/7,174
SPFF-0509,20140909,sp7mjx/7,6
SPFF-0509,20140908,sp7mjx/7,79
SPFF-0509,20140907,sp7mjx/7,49
SPFF-0509,20120830,sp7mjx/7,82
SPFF-0509,20120513,sp0cff,65
SPFF-0509,20120513,sp5es,58
SPFF-0509,20120513,sp7mjx/7,1
SPFF-0509,20120513,sq5ocj/p,10
SPFF-0509,20120512,sq5ocj/p,24
SPFF-0509,20120317,sp5fhf/p,334
SPFF-0509,20110829,sp7mjx/7,5
SPFF-0509,20110519,sp7mjx/7,5
SPFF-0509,20110313,sp5bhy/p,183
SPFF-0509,20101112,hf2010fc/p,240
SPFF-0509,20100707,sp7pcz/7,103
SPFF-0509,20100706,sp7pcz/7,112
SPFF-0510,20221126,so5cal/p,128
SPFF-0510,20210523,sq8hnb/p,115
SPFF-0510,20190424,sq7woj/p,122
SPFF-0510,20190305,sq7m/p,126
SPFF-0510,20190223,sq7woj/p,138
SPFF-0510,20170216,sp5uud/p,107
SPFF-0510,20170216,sp5zim/p,108
SPFF-0510,20150310,sp5es,80
SPFF-0510,20140831,sp7mjx/p,169
SPFF-0510,20130703,sp5es,78
SPFF-0510,20120512,sp5bhy/p,15
SPFF-0510,20120324,sp5bhy/p,20
SPFF-0510,20110518,sp7mjx/7,15
SPFF-0511,20240309,sq7m/p,131
SPFF-0511,20230204,sq7m/p,106
SPFF-0511,20220910,sp5xty/p,114
SPFF-0511,20220909,sp5du/p,109
SPFF-0511,20220212,sq7m,31
SPFF-0511,20220212,sq7m/p,128
SPFF-0511,20210313,sq7m/p,100
SPFF-0511,20190421,sq7woj/p,157
SPFF-0511,20181229,sp2sv,160
SPFF-0511,20181229,sp2ymx,70
SPFF-0511,20180818,sp7kmx/p,103
SPFF-0511,20180714,sq7woj/p,27
SPFF-0511,20180713,sq7woj/p,92
SPFF-0511,20180712,sq7woj/p,7
SPFF-0511,20170826,3z560sc,107
SPFF-0511,20170217,sp5uud/p,112
SPFF-0511,20170217,sp5zim/p,122
SPFF-0511,20160702,hf30blp/p,138
SPFF-0511,20150722,sp7pcz/p,120
SPFF-0511,20140927,sp7pcz/p,109
SPFF-0511,20140828,sp7mjx/p,102
SPFF-0511,20120512,sp0cff,247
SPFF-0511,20110506,sp5bhy/p,282
SPFF-0511,20110506,sp7pcz/p,67
SPFF-0512,20230510,sp5du/p,137
SPFF-0512,20221201,sp5du/p,163
SPFF-0512,20210521,so5cal/p,172
SPFF-0512,20190703,sp5du/p,127
SPFF-0512,20180221,sp5ejg/p,87
SPFF-0512,20180214,sp5ejg/p,68
SPFF-0512,20170715,sn0wff,136
SPFF-0512,20170624,sp5uud/p,130
SPFF-0512,20160730,sq8jcb/p,45
SPFF-0512,20151108,sp9yff/5,132
SPFF-0512,20150525,sp5zim/p,130
SPFF-0512,20140208,sq8jcb/p,138
SPFF-0512,20110124,sq5sdd/m,22
SPFF-0512,20110124,sq5stn/m,225
SPFF-0513,20210515,sp3w/p,80
SPFF-0513,20210106,sp3w/p,233
SPFF-0513,20190823,sp6opz/1,116
SPFF-0513,20190609,sp5uud/p,104
SPFF-0513,20190609,sp5x/p,53
SPFF-0513,20171110,sp9yff/1,141
SPFF-0513,20121018,sp1mvg/1,228
SPFF-0514,20240211,sp8x/p,107
SPFF-0514,20240105,sp8djy/p,57
SPFF-0514,20231014,sp8x/p,122
SPFF-0514,20230902,sp8djy/p,142
SPFF-0514,20211012,sp5uud/p,104
SPFF-0514,20211012,sp5zim/p,52
SPFF-0514,20210428,sq9rnv/p,111
SPFF-0514,20180405,sp9yff/8,97
SPFF-0514,20180405,sq8jcb/p,58
SPFF-0514,20170626,sp5uud/p,107
SPFF-0514,20170307,sp8bju/8,105
SPFF-0514,20150711,sp9yff/8,121
SPFF-0514,20150317,sp8bju/8,34
SPFF-0514,20150317,sp8rsl/8,44
SPFF-0514,20141123,sp8p/p,54
SPFF-0514,20130505,sp0cff,69
SPFF-0514,20120623,sq8jcb/p,126
SPFF-0514,20120317,sq8jcb/p,102
SPFF-0514,20110216,sp8rsl,109
SPFF-0514,20110214,sp8rsl,4
SPFF-0515,20240113,sq8jcb/p,104
SPFF-0515,20231018,sp8x/p,149
SPFF-0515,20231014,sp8bju/p,52
SPFF-0515,20230819,sp8djy/p,125
SPFF-0515,20230625,sp8ufy/p,41
SPFF-0515,20230212,sq8jcb/p,167
SPFF-0515,20220503,sp8ufy/p,83
SPFF-0515,20211012,sp5uud/p,121
SPFF-0515,20200913,sp8dy/p,101
SPFF-0515,20200406,sq8hnb/p,113
SPFF-0515,20181021,sq8jcb/p,112
SPFF-0515,20180811,sq8hnb,103
SPFF-0515,20171112,sq8jcb/p,119
SPFF-0515,20170918,sq8jcb/p,119
SPFF-0515,20170805,sp9tbt/p,52
SPFF-0515,20170722,sp9tbt/p,50
SPFF-0515,20170722,sp9yff/8,126
SPFF-0515,20170401,sp8bju/8,109
SPFF-0515,20170320,sp5uud/p,119
SPFF-0515,20170320,sp5zim/p,54
SPFF-0515,20160406,sp5zim/p,110
SPFF-0515,20160117,sq8jcb/p,106
SPFF-0515,20150228,sp8p/p,199
SPFF-0515,20150228,sp9yff/8,134
SPFF-0515,20140522,sp8bju/8,21
SPFF-0515,20140112,sp0cff,100
SPFF-0515,20130505,sp0cff,45
SPFF-0515,20120904,sp5es,138
SPFF-0515,20120624,sq8jcb/p,109
SPFF-0515,20110214,sp8rsl,114
SPFF-0516,20240402,sq8hnb/p,109
SPFF-0516,20230923,sp8qc/p,172
SPFF-0516,20210530,sp5xty/p,141
SPFF-0516,20210215,sq9lom/p,116
SPFF-0516,20201222,sq9lom/p,113
SPFF-0516,20201202,sq9lom/p,109
SPFF-0516,20200722,sq9lom/p,104
SPFF-0516,20180819,sq9lom/p,111
SPFF-0516,20171108,sp5uud/p,113
SPFF-0516,20151202,sp500yff,176
SPFF-0516,20151201,sp500yff,173
SPFF-0516,20151101,sq9lom/p,172
SPFF-0516,20150713,sp5zim/p,131
SPFF-0516,20131216,sp6kep/p,155
SPFF-0516,20131215,sp6kep/p,15
SPFF-0516,20101106,sp9yff/6,992
SPFF-0517,20191030,sp5uud/p,124
SPFF-0517,20191030,sp5zim/p,49
SPFF-0517,20151101,sq9lom/p,158
SPFF-0517,20140907,sp6paz,203
SPFF-0517,20140906,sp6paz,236
SPFF-0517,20131024,sp6kep/p,207
SPFF-0517,20101107,sp9yff/6,937
SPFF-0518,20210116,sq9mdf/p,138
SPFF-0518,20190401,sp9yff,152
SPFF-0518,20150620,sp9yff/p,312
SPFF-0518,20140308,sq9lom/p,152
SPFF-0518,20111001,so1eko/p,5
SPFF-0518,20110828,sp9yff/p,418
SPFF-0519,20220521,sq9mdf/p,145
SPFF-0519,20180410,sq9lom/p,117
SPFF-0519,20121229,sp9yff/p,469
SPFF-0519,20110130,sp/dd3ja/m,5
SPFF-0520,20230830,sp3atb/p,76
SPFF-0520,20230805,sp3atb/p,40
SPFF-0520,20230728,sp3atb/p,74
SPFF-0520,20230513,sp3atb/p,101
SPFF-0520,20221112,sp6kmi/p,51
SPFF-0520,20220912,sp/dm1fg/p,53
SPFF-0520,20200717,sp3w/p,148
SPFF-0520,20200709,sp6fvp,60
SPFF-0520,20200607,sp2alt/p,186
SPFF-0520,20200314,sq6bor,74
SPFF-0520,20190908,sq6bor,58
SPFF-0520,20171116,sp5uud/p,176
SPFF-0520,20160403,sp9yff/p,29
SPFF-0520,20150426,sp6tgi/6,107
SPFF-0520,20131219,sp/dd3ja/p,3
SPFF-0520,20131219,sp/dl1eko/p,51
SPFF-0520,20130824,sq6cu/p,116
SPFF-0520,20130313,sp9yff/6,175
SPFF-0520,20121006,sp6pcm/p,262
SPFF-0520,20111023,sp6pcm/p,345
SPFF-0521,20240324,sp6kmi/p,30
SPFF-0521,20200613,sq9lom/p,105
SPFF-0521,20180725,sp5uud/p,106
SPFF-0521,20150501,sp6tgi/6,140
SPFF-0521,20150430,sp6tgi/6,12
SPFF-0521,20140504,sq6cu/p,151
SPFF-0521,20120807,sp6pcm/p,261
SPFF-0521,20110803,sp6pcm/p,299
SPFF-0522,20230603,sp3atb/p,107
SPFF-0522,20220913,sp/dm1fg/p,83
SPFF-0522,20180724,sp5uud/p,112
SPFF-0522,20180724,sp5zim/p,53
SPFF-0522,20151003,sp6tgi/6,118
SPFF-0522,20120802,sp6pcm/p,259
SPFF-0522,20111005,sp6pcm/p,241
SPFF-0523,20190511,sp5kd/p,103
SPFF-0523,20190511,sp5z/p,103
SPFF-0523,20190511,sp5zim/p,47
SPFF-0523,20180609,sp2sv,183
SPFF-0523,20180609,sp2ymx,86
SPFF-0523,20171121,sp5uud/p,134
SPFF-0523,20160309,sp5zim/p,211
SPFF-0523,20150729,sp7wlu/p,101
SPFF-0523,20131106,sp9yff/5,152
SPFF-0523,20120921,sp0cff,145
SPFF-0523,20101105,so200fcm/p,173
SPFF-0524,20200404,sq9mdf/p,104
SPFF-0524,20140106,sp9yff/p,278
SPFF-0524,20111002,sq9lom/p,203
SPFF-0524,20111001,so1eko/p,7
SPFF-0524,20111001,sp/dd3ja/p,1
SPFF-0524,20110524,sp9gfi/p,101
SPFF-0524,20110524,sp9hty/p,94
SPFF-0524,20110523,sp9gfi/p,170
SPFF-0524,20110523,sp9hty/p,170
SPFF-0524,20110522,sp9hty/p,15
SPFF-0524,20110521,sp9hty/p,8
SPFF-0525,20231215,sp5du/p,209
SPFF-0525,20230804,sq5am,17
SPFF-0525,20220923,sp5du/p,115
SPFF-0525,20211117,sp5uud/p,55
SPFF-0525,20211117,sp5zim/p,50
SPFF-0525,20210605,so5cal/p,97
SPFF-0525,20210320,sp5xty/p,149
SPFF-0525,20210109,sq8jcb/p,116
SPFF-0525,20201114,sp5du/p,150
SPFF-0525,20201114,sp5ejg/p,113
SPFF-0525,20191122,sp2sv,112
SPFF-0525,20190302,sp5te/p,115
SPFF-0525,20180509,so5cal/p,72
SPFF-0525,20170613,so5cal/p,106
SPFF-0525,20170418,sn0wff,90
SPFF-0525,20161124,sp5kd/p,56
SPFF-0525,20161124,sp5zim/p,117
SPFF-0525,20161017,sp5qaz/p,79
SPFF-0525,20161005,sp5uud/p,104
SPFF-0525,20161005,sp5zim/p,110
SPFF-0525,20160305,sp5c/p,57
SPFF-0525,20150919,sn0wff,138
SPFF-0525,20150731,sp5kd/p,83
SPFF-0525,20150731,sp5zim/p,178
SPFF-0525,20130827,sp0cff,122
SPFF-0525,20130818,sp5es,9
SPFF-0525,20110830,sp5es,17
SPFF-0525,20110814,sp5es,225
SPFF-0526,20230211,sq9mdf/p,59
SPFF-0526,20210109,sq9mdf/p,108
SPFF-0526,20200704,sq9mdf/p,82
SPFF-0526,20150925,sp9yff/p,164
SPFF-0526,20150716,sq6cu/9,124
SPFF-0526,20120810,sp/pa3fyg/p,52
SPFF-0526,20110509,sq9niu/p,147
SPFF-0526,20101111,sq9niu/p,199
SPFF-0527,20210924,sp3w/p,162
SPFF-0527,20210110,sp3w/p,136
SPFF-0527,20190609,sp5uud/p,111
SPFF-0527,20190609,sp5x/p,54
SPFF-0527,20131228,sp1mvg/1,170
SPFF-0527,20120415,sp1mvg/1,310
SPFF-0528,20231024,sq9cap/p,103
SPFF-0528,20210328,sq9mdf/p,114
SPFF-0528,20190306,sp9yff,22
SPFF-0528,20190305,sp9yff,280
SPFF-0528,20170330,sp5uud/p,105
SPFF-0528,20170330,sp5zim/p,107
SPFF-0528,20130818,sq9lom/p,150
SPFF-0528,20120929,sp9yff/p,315
SPFF-0528,20111007,so1eko/p,7
SPFF-0528,20111007,sp/dd3ja/p,4
SPFF-0528,20110122,sp/dl1eko/m,23
SPFF-0529,20161015,sq9lom/p,165
SPFF-0529,20120929,sp9yff/p,270
SPFF-0529,20110410,dd3ja/m,138
SPFF-0529,20110410,so1eko/m,139
SPFF-0529,20110410,sp/dd3ja/m,1
SPFF-0530,20160821,sq9lom/p,229
SPFF-0530,20120721,sp9yff/p,323
SPFF-0530,20110410,sp0cff,136
SPFF-0531,20171105,sq9lom/p,136
SPFF-0531,20120721,sp9yff/p,324
SPFF-0531,20110410,so1eko,1
SPFF-0531,20110410,so1eko/m,119
SPFF-0531,20110410,sp0cff,2
SPFF-0532,20180722,sn9mt/p,62
SPFF-0532,20180501,sn9mt/p,93
SPFF-0532,20160612,sq9lom/p,142
SPFF-0532,20120603,sp9yff/p,431
SPFF-0532,20110128,sp/dl1eko/m,12
SPFF-0533,20160710,sq9lom/p,143
SPFF-0533,20111119,sp9yff/p,446
SPFF-0533,20110128,sp/dl1eko/m,11
SPFF-0534,20220402,sq9lom/p,105
SPFF-0534,20210708,sq9lom/p,106
SPFF-0534,20210617,sp5uud/p,108
SPFF-0534,20210617,sp5zim/p,48
SPFF-0534,20190512,sq9lom/p,110
SPFF-0534,20181221,sq9lom/p,125
SPFF-0534,20171203,sq9lom/p,213
SPFF-0534,20170605,sp5uud/p,105
SPFF-0534,20170605,sp5x/p,105
SPFF-0534,20151111,sp500yff,406
SPFF-0534,20101124,sp9gfi/p,80
SPFF-0534,20101123,sp9hty/p,57
SPFF-0534,20101122,sp9gfi/p,111
SPFF-0534,20101122,sp9hty/p,91
SPFF-0534,20101121,sp9gfi/p,115
SPFF-0534,20101121,sp9hty/p,167
SPFF-0535,20210228,sq9mdf/p,107
SPFF-0535,20170328,sp5uud/p,106
SPFF-0535,20170328,sp5zim/p,108
SPFF-0535,20130707,sq9lom/p,147
SPFF-0535,20120904,sp9yff/p,299
SPFF-0535,20101218,sp9gfi/p,91
SPFF-0535,20101218,sp9hty/p,87
SPFF-0536,20230927,sn9mt,138
SPFF-0536,20200523,sq9mdf/p,105
SPFF-0536,20190915,sq9kpk,63
SPFF-0536,20181101,sq9lom/p,124
SPFF-0536,20181010,sq9kpk,54
SPFF-0536,20180606,sp9yff/p,107
SPFF-0536,20160920,sq9kpk,15
SPFF-0536,20160605,so9ewj/p,99
SPFF-0536,20160605,sq9krf/p,101
SPFF-0536,20150308,sp9yff/p,73
SPFF-0536,20150306,sp9yff/p,113
SPFF-0536,20150305,sp9yff/p,70
SPFF-0536,20150304,sp9yff/p,66
SPFF-0536,20101120,sp9yff/p,1055
SPFF-0537,20170630,sp5uud/p,129
SPFF-0537,20151112,sp500yff,274
SPFF-0537,20101124,sp9gfi/p,1
SPFF-0537,20101123,sp9gfi/p,3
SPFF-0537,20101123,sp9hty/p,7
SPFF-0537,20101122,sp9gfi/p,186
SPFF-0537,20101122,sp9hty/p,107
SPFF-0538,20221020,sq9mdf/p,108
SPFF-0538,20200731,sp6opz/6,125
SPFF-0538,20181117,sq9lom/p,115
SPFF-0538,20171119,sp5uud/p,119
SPFF-0538,20171119,sp5zim/p,107
SPFF-0538,20110522,sp6fhu/p,303
SPFF-0539,20221015,sq9mdf/p,104
SPFF-0539,20210523,sp6opz/6,112
SPFF-0539,20181117,sq9lom/p,123
SPFF-0539,20171119,sp5uud/p,113
SPFF-0539,20170503,sq6cu/6,114
SPFF-0539,20110924,sp6fhu/p,207
SPFF-0540,20230625,sn9mt,84
SPFF-0540,20220619,sp9ouv/p,105
SPFF-0540,20200823,sp9ouv/p,95
SPFF-0540,20170401,sp5uud/p,106
SPFF-0540,20170401,sp5zim/p,117
SPFF-0540,20160729,sq9lom/p,115
SPFF-0540,20150921,sp5es,104
SPFF-0540,20140902,sp9kat/9,70
SPFF-0540,20140901,sp9kat/9,75
SPFF-0540,20140831,sp9kat/9,18
SPFF-0540,20101211,sp9yff/p,914
SPFF-0540,20101210,sp9yff/p,86
SPFF-0541,20220616,sp9ouv/p,122
SPFF-0541,20160730,sq9lom/p,131
SPFF-0541,20101212,sp9yff/p,835
SPFF-0542,20240129,sp5du/p,203
SPFF-0542,20230414,sp5du/p,108
SPFF-0542,20221005,sp5du/p,112
SPFF-0542,20220314,so5cal/p,149
SPFF-0542,20210111,sp5xty/p,105
SPFF-0542,20201004,sp5te/p,113
SPFF-0542,20191121,sp2sv,112
SPFF-0542,20191121,sp2ymx,71
SPFF-0542,20190317,3z5a,107
SPFF-0542,20181228,sq8jcb/p,206
SPFF-0542,20170819,sp5uud/p,119
SPFF-0542,20170626,so5cal/p,136
SPFF-0542,20170622,so5cal/p,1
SPFF-0542,20170311,sp5fhf/p,139
SPFF-0542,20161104,sp5qaz/p,120
SPFF-0542,20151112,hf0wff,339
SPFF-0542,20110524,sp9hty/p,94
SPFF-0542,20110523,sp0cff,183
SPFF-0542,20110523,sp9hty/p,162
SPFF-0542,20110522,sp5es,154
SPFF-0542,20101219,so0fcm/p,166
SPFF-0543,20170408,sp5fhf/p,172
SPFF-0543,20170324,sp5es,15
SPFF-0543,20150705,sp5es,130
SPFF-0543,20110923,sp5cgn/p,157
SPFF-0543,20110626,sp0cff,4
SPFF-0543,20110523,sp0cff,389
SPFF-0543,20110523,sp5es,64
SPFF-0543,20101219,so0fcm/p,167
SPFF-0544,20220319,sq9lom/p,155
SPFF-0544,20170630,sp5uud/p,129
SPFF-0544,20150510,sp8p/p,102
SPFF-0544,20130829,sp9yff/7,250
SPFF-0544,20110522,sp9hty/p,16
SPFF-0544,20110521,sp9hty/p,14
SPFF-0544,20110109,sp9gfi/p,125
SPFF-0544,20110109,sp9hty/p,119
SPFF-0545,20230922,sp8qc/p,156
SPFF-0545,20211127,sq8hnb/p,116
SPFF-0545,20210618,sp5uud/p,113
SPFF-0545,20190306,sp8bbk,146
SPFF-0545,20180930,sp5uud/p,107
SPFF-0545,20180930,sp5zim/p,113
SPFF-0545,20170625,sp9yff/7,184
SPFF-0545,20170211,sq9lom/p,107
SPFF-0545,20140524,sp9yff/7,137
SPFF-0545,20131013,sp9hty/p,84
SPFF-0545,20110109,sp9gfi/p,102
SPFF-0545,20110109,sp9hty/p,68
SPFF-0546,20191208,sp5uud/p,118
SPFF-0546,20170902,sq9lom/p,131
SPFF-0546,20140525,sp9yff/7,118
SPFF-0546,20110109,sp9hty/p,104
SPFF-0546,20110108,sp9gfi/p,141
SPFF-0546,20110108,sp9hty/p,76
SPFF-0546,20110107,sp9hty/p,77
SPFF-0547,20180926,sp5uud/p,108
SPFF-0547,20180531,sp9yff/7,209
SPFF-0547,20160917,sq9lom/p,113
SPFF-0547,20110108,sp9gfi/p,66
SPFF-0547,20110108,sp9hty/p,116
SPFF-0548,20230922,sp8qc/p,126
SPFF-0548,20211202,sq8hnb/p,115
SPFF-0548,20211201,sq8hnb/p,154
SPFF-0548,20181001,sp5uud/p,144
SPFF-0548,20170309,sp9yff/7,147
SPFF-0548,20161223,sq9lom/p,150
SPFF-0548,20110108,sp9gfi/p,118
SPFF-0548,20110108,sp9hty/p,132
SPFF-0549,20210603,sq9mdf/p,105
SPFF-0549,20170627,sp5uud/p,147
SPFF-0549,20170305,sq9lom/p,112
SPFF-0549,20130828,sp9yff/7,258
SPFF-0549,20110808,sq6cu/7,107
SPFF-0549,20110109,sp9hty/p,104
SPFF-0549,20110107,sp9gfi/p,79
SPFF-0549,20110107,sp9hty/p,77
SPFF-0550,20211129,sq8hnb/p,107
SPFF-0550,20210708,sq9lom/p,105
SPFF-0550,20210618,sp5uud/p,106
SPFF-0550,20181001,sp5uud/p,118
SPFF-0550,20170309,sp9yff/7,140
SPFF-0550,20161223,sq9lom/p,132
SPFF-0550,20110109,sp9gfi/p,93
SPFF-0550,20110109,sp9hty/p,104
SPFF-0551,20220409,sp1mvg/p,146
SPFF-0551,20211113,sp3w/p,148
SPFF-0551,20210228,sp1wws/p,17
SPFF-0551,20210221,sp1wws/p,94
SPFF-0551,20201205,sp3w/p,86
SPFF-0551,20200820,sp6opz/1,131
SPFF-0551,20200318,sp3w/p,206
SPFF-0551,20200119,sp3w/p,176
SPFF-0551,20200103,sp2sv,114
SPFF-0551,20200103,sp2ymx,46
SPFF-0551,20191110,sp1mvg/p,258
SPFF-0551,20161212,sp5uud/p,111
SPFF-0551,20161212,sp5zim/p,107
SPFF-0551,20140529,sq3pmx/p,51
SPFF-0551,20140526,sq3pmx/p,53
SPFF-0551,20140408,sp0wff,238
SPFF-0551,20121019,sp1mvg/1,167
SPFF-0552,20151210,sp5zim/p,161
SPFF-0552,20151128,sn0wff,362
SPFF-0553,20230924,sp3w/p,264
SPFF-0553,20221002,sp1mvg/p,340
SPFF-0553,20220818,sp3w/p,50
SPFF-0553,20220729,sp1wws/p,43
SPFF-0553,20220508,sp1wws/p,77
SPFF-0553,20220312,sp3w/p,113
SPFF-0553,20211128,sp3w/p,144
SPFF-0553,20210828,sp3w/p,4
SPFF-0553,20210618,sp3w/p,52
SPFF-0553,20210313,sp1mvg/p,216
SPFF-0553,20201216,sp3w/p,134
SPFF-0553,20201011,sp3w/p,125
SPFF-0553,20200119,sp1mvg/p,178
SPFF-0553,20200101,sp3w/p,143
SPFF-0553,20191124,sp1mvg/p,175
SPFF-0553,20190820,sp6opz/1,142
SPFF-0553,20190609,sp5uud/p,105
SPFF-0553,20190609,sp5x/p,50
SPFF-0553,20190609,sp5zim/p,56
SPFF-0553,20181231,sp9yff,169
SPFF-0553,20181229,sp1mvg/p,222
SPFF-0553,20180820,sp2sv,131
SPFF-0553,20180820,sp2ymx,67
SPFF-0553,20180820,sq2eey/p,101
SPFF-0553,20121201,sp1mvg/1,231
SPFF-0553,20120121,sp1mvg/1,398
SPFF-0553,20111022,sp1mvg/1,236
SPFF-0553,20110212,sp1mvg/1,299
SPFF-0554,20210306,sq9mdf/p,123
SPFF-0554,20131230,sp9yff/p,197
SPFF-0554,20130608,sq9lom/p,83
SPFF-0554,20130601,sq9lom/p,70
SPFF-0554,20110129,sp9gfi/p,126
SPFF-0554,20110129,sq9nis/p,20
SPFF-0555,20180220,sp5uud/p,119
SPFF-0555,20180204,sp2sv,134
SPFF-0555,20180204,sp2ymx,50
SPFF-0555,20180204,sq2eey/p,113
SPFF-0555,20150605,sp4shw/p,194
SPFF-0555,20120506,sp4eoo/p,189
SPFF-0556,20180623,sp9yff/8,218
SPFF-0556,20171022,sp5uud/p,124
SPFF-0556,20110129,sp9gfi/p,144
SPFF-0556,20110129,sq9nis/p,17
SPFF-0557,20230505,sq8hnb/p,136
SPFF-0557,20210101,sq9mdf/p,106
SPFF-0557,20190522,sp5uud/p,160
SPFF-0557,20160514,sq8jcb/p,106
SPFF-0557,20140302,sp9yff/p,297
SPFF-0557,20121104,sq9lom/p,98
SPFF-0557,20110605,sq9lom/p,183
SPFF-0557,20110129,sp9gfi/p,104
SPFF-0558,20181006,sp9yff,177
SPFF-0558,20160514,sp9yff/p,232
SPFF-0558,20110821,sq5sdd/p,10
SPFF-0558,20110821,sq5stn/p,37
SPFF-0558,20110820,sq5stn/p,9
SPFF-0558,20110819,sq5sdd/p,7
SPFF-0558,20110819,sq5stn/p,200
